@relation 'data_inbix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Tiny numeric
@attribute NonPolar numeric
@attribute Polar numeric
@attribute 'Bulky properties' numeric
@attribute 'Helix/bend preference' numeric
@attribute 'Double-bend preference' numeric
@attribute 'Flat extended preference' numeric
@attribute pK-C numeric
@attribute ProtFP1 numeric
@attribute ProtFP8 numeric
@attribute Z1 numeric
@attribute R numeric
@attribute I numeric
@attribute P numeric
@attribute VA numeric
@attribute GR numeric
@attribute TR numeric
@attribute RD numeric
@attribute FD numeric
@attribute WD numeric
@attribute DC numeric
@attribute GC numeric
@attribute YC numeric
@attribute GE numeric
@attribute NQ numeric
@attribute PG numeric
@attribute VG numeric
@attribute NH numeric
@attribute PH numeric
@attribute KI numeric
@attribute TI numeric
@attribute KL numeric
@attribute VL numeric
@attribute AK numeric
@attribute YK numeric
@attribute GF numeric
@attribute LF numeric
@attribute AP numeric
@attribute CP numeric
@attribute LP numeric
@attribute GS numeric
@attribute IS numeric
@attribute MS numeric
@attribute TT numeric
@attribute AW numeric
@attribute LW numeric
@attribute RY numeric
@attribute CY numeric
@attribute LY numeric
@attribute PY numeric
@attribute AV numeric
@attribute EV numeric
@attribute QV numeric
@attribute KAA numeric
@attribute FAA numeric
@attribute TNA numeric
@attribute GDA numeric
@attribute LEA numeric
@attribute VEA numeric
@attribute RGA numeric
@attribute GHA numeric
@attribute RIA numeric
@attribute ILA numeric
@attribute GKA numeric
@attribute MMA numeric
@attribute ESA numeric
@attribute LSA numeric
@attribute GYA numeric
@attribute EVA numeric
@attribute KVA numeric
@attribute PVA numeric
@attribute SVA numeric
@attribute ERR numeric
@attribute INR numeric
@attribute GER numeric
@attribute NGR numeric
@attribute EGR numeric
@attribute GGR numeric
@attribute IIR numeric
@attribute TKR numeric
@attribute APR numeric
@attribute ADN numeric
@attribute QEN numeric
@attribute YEN numeric
@attribute DQN numeric
@attribute FTN numeric
@attribute YTN numeric
@attribute AAD numeric
@attribute KLD numeric
@attribute FKD numeric
@attribute HPD numeric
@attribute ISD numeric
@attribute STC numeric
@attribute FAE numeric
@attribute TRE numeric
@attribute VRE numeric
@attribute LNE numeric
@attribute TGE numeric
@attribute AIE numeric
@attribute DLE numeric
@attribute EFE numeric
@attribute DPE numeric
@attribute VSE numeric
@attribute KNQ numeric
@attribute VQQ numeric
@attribute LIQ numeric
@attribute LKQ numeric
@attribute MKQ numeric
@attribute IVQ numeric
@attribute KAG numeric
@attribute ARG numeric
@attribute IRG numeric
@attribute EDG numeric
@attribute LEG numeric
@attribute LHG numeric
@attribute RIG numeric
@attribute LLG numeric
@attribute KLG numeric
@attribute PLG numeric
@attribute IKG numeric
@attribute TKG numeric
@attribute GTG numeric
@attribute HHH numeric
@attribute ALH numeric
@attribute IPH numeric
@attribute GYH numeric
@attribute QAI numeric
@attribute LAI numeric
@attribute SNI numeric
@attribute IDI numeric
@attribute GEI numeric
@attribute EKI numeric
@attribute LSI numeric
@attribute LYI numeric
@attribute KAL numeric
@attribute VAL numeric
@attribute NRL numeric
@attribute NNL numeric
@attribute NDL numeric
@attribute EEL numeric
@attribute EQL numeric
@attribute LGL numeric
@attribute ALL numeric
@attribute ELL numeric
@attribute NKL numeric
@attribute KKL numeric
@attribute TKL numeric
@attribute IPL numeric
@attribute YSL numeric
@attribute KYL numeric
@attribute PYL numeric
@attribute GVL numeric
@attribute GAK numeric
@attribute IRK numeric
@attribute QDK numeric
@attribute KDK numeric
@attribute DQK numeric
@attribute SQK numeric
@attribute YGK numeric
@attribute EIK numeric
@attribute PLK numeric
@attribute GMK numeric
@attribute GYK numeric
@attribute VYK numeric
@attribute ANM numeric
@attribute IDM numeric
@attribute DVM numeric
@attribute QAF numeric
@attribute VRF numeric
@attribute AIF numeric
@attribute IKF numeric
@attribute GSF numeric
@attribute LTF numeric
@attribute VVF numeric
@attribute IAP numeric
@attribute PEP numeric
@attribute LHP numeric
@attribute VLP numeric
@attribute PKP numeric
@attribute LPP numeric
@attribute GSP numeric
@attribute DNS numeric
@attribute LIS numeric
@attribute MKS numeric
@attribute LFS numeric
@attribute PFS numeric
@attribute SFS numeric
@attribute VPS numeric
@attribute STS numeric
@attribute RVS numeric
@attribute QAT numeric
@attribute KRT numeric
@attribute ENT numeric
@attribute GLT numeric
@attribute PLT numeric
@attribute LLW numeric
@attribute SAY numeric
@attribute SDY numeric
@attribute AAV numeric
@attribute IAV numeric
@attribute RNV numeric
@attribute YDV numeric
@attribute TGV numeric
@attribute RHV numeric
@attribute RKV numeric
@attribute SKV numeric
@attribute GFV numeric
@attribute NYV numeric
@attribute IVV numeric
@attribute VVV numeric
@attribute output {0,1}

@data
26.23,52.459,47.541,-0.115705,-0.015519,-0.028907,0.058306,0.023224,-0.952295,0.159508,0.199399,0.027322,0.04918,0.065574,0,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0.005495,0,0,0.005495,0,0,0.005495,0,0,0,0,0,0,0,0,0.005495,0,0,0,0.005495,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,1
26.23,52.459,47.541,-0.115705,-0.015519,-0.028907,0.058306,0.023224,-0.952295,0.159508,0.199399,0.027322,0.04918,0.065574,0,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0.005495,0,0,0.005495,0,0,0.005495,0,0,0,0,0,0,0,0,0.005495,0,0,0,0.005495,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,1
26.23,52.459,47.541,-0.115705,-0.015519,-0.028907,0.058306,0.023224,-0.952295,0.159508,0.199399,0.027322,0.04918,0.065574,0,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0.005495,0,0,0.005495,0,0,0.005495,0,0,0,0,0,0,0,0,0.005495,0,0,0,0.005495,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,1
26.23,52.459,47.541,-0.115705,-0.015519,-0.028907,0.058306,0.023224,-0.952295,0.159508,0.199399,0.027322,0.04918,0.065574,0,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0.005495,0,0,0.005495,0,0,0.005495,0,0,0,0,0,0,0,0,0.005495,0,0,0,0.005495,0,0.005495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005525,0,0,0,0,0,0.005525,0,0,0,0,0,0,0,0,0,0,1
34.109,49.612,50.388,-0.174853,-0.008372,-0.153101,0.016589,-0.182326,-0.96093,0.05062,0.478217,0.023256,0.03876,0.023256,0.007813,0,0,0,0,0.007813,0.007813,0,0.007813,0.007813,0,0,0,0,0,0,0,0.007813,0,0.007813,0.015625,0.007813,0,0,0.007813,0,0.007813,0,0,0,0,0,0,0.007813,0.007813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.52,52.846,47.154,-0.078146,-0.061301,-0.080325,-0.046748,-0.044797,-0.24626,0.11122,0.21561,0.03252,0.00813,0.02439,0,0,0,0,0,0,0.008197,0,0.008197,0,0.008197,0,0,0,0,0,0,0.008197,0,0,0.016393,0,0,0,0.008197,0,0,0,0,0,0.008197,0,0.008197,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.177,53.039,46.961,-0.144674,-0.000645,-0.018527,-0.061934,-0.075046,-0.935709,0.083536,0.227385,0.042357,0.055249,0.062615,0.009225,0.005535,0.001845,0.00369,0.001845,0.001845,0,0.001845,0,0.005535,0,0.001845,0.001845,0.001845,0.001845,0.00369,0.001845,0.001845,0.00738,0.009225,0.001845,0,0.00369,0.00369,0,0.00369,0.005535,0.005535,0.00369,0.001845,0.001845,0.001845,0.005535,0,0.001845,0,0.009225,0.001845,0.001845,0.001848,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0.001848,0,0.005545,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,1
28.177,53.039,46.961,-0.144674,-0.000645,-0.018527,-0.061934,-0.075046,-0.935709,0.083536,0.227385,0.042357,0.055249,0.062615,0.009225,0.005535,0.001845,0.00369,0.001845,0.001845,0,0.001845,0,0.005535,0,0.001845,0.001845,0.001845,0.001845,0.00369,0.001845,0.001845,0.00738,0.009225,0.001845,0,0.00369,0.00369,0,0.00369,0.005535,0.005535,0.00369,0.001845,0.001845,0.001845,0.005535,0,0.001845,0,0.009225,0.001845,0.001845,0.001848,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0.001848,0,0.005545,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,1
26.471,48.039,51.961,-0.14751,0.119657,0.034608,-0.021765,-0.103088,-1.406618,0.022451,0.500343,0.04902,0.034314,0.068627,0,0,0,0.004926,0,0.004926,0,0,0,0.009852,0,0.004926,0.009852,0,0,0.009852,0,0,0.004926,0,0.004926,0,0,0.004926,0.004926,0,0.004926,0,0,0,0,0,0,0,0.004926,0,0,0.004926,0.004926,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,1
26.471,48.039,51.961,-0.14751,0.119657,0.034608,-0.021765,-0.103088,-1.406618,0.022451,0.500343,0.04902,0.034314,0.068627,0,0,0,0.004926,0,0.004926,0,0,0,0.009852,0,0.004926,0.009852,0,0,0.009852,0,0,0.004926,0,0.004926,0,0,0.004926,0.004926,0,0.004926,0,0,0,0,0,0,0,0.004926,0,0,0.004926,0.004926,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,1
26.471,48.039,51.961,-0.14751,0.119657,0.034608,-0.021765,-0.103088,-1.406618,0.022451,0.500343,0.04902,0.034314,0.068627,0,0,0,0.004926,0,0.004926,0,0,0,0.009852,0,0.004926,0.009852,0,0,0.009852,0,0,0.004926,0,0.004926,0,0,0.004926,0.004926,0,0.004926,0,0,0,0,0,0,0,0.004926,0,0,0.004926,0.004926,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,1
26.471,48.039,51.961,-0.14751,0.119657,0.034608,-0.021765,-0.103088,-1.406618,0.022451,0.500343,0.04902,0.034314,0.068627,0,0,0,0.004926,0,0.004926,0,0,0,0.009852,0,0.004926,0.009852,0,0,0.009852,0,0,0.004926,0,0.004926,0,0,0.004926,0.004926,0,0.004926,0,0,0,0,0,0,0,0.004926,0,0,0.004926,0.004926,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,1
38.71,45.161,54.839,-0.335548,0.025806,0.146613,-0.011774,-0.068387,-1.165645,0.136613,0.750484,0.032258,0.024194,0.040323,0.00813,0,0,0,0.00813,0,0.00813,0,0.00813,0,0,0,0,0,0,0,0,0,0,0.00813,0.00813,0,0,0,0,0,0.00813,0,0,0.00813,0,0,0,0.00813,0,0,0.00813,0,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.71,45.161,54.839,-0.335548,0.025806,0.146613,-0.011774,-0.068387,-1.165645,0.136613,0.750484,0.032258,0.024194,0.040323,0.00813,0,0,0,0.00813,0,0.00813,0,0.00813,0,0,0,0,0,0,0,0,0,0,0.00813,0.00813,0,0,0,0,0,0.00813,0,0,0.00813,0,0,0,0.00813,0,0,0.00813,0,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.62,53.719,46.281,-0.031041,-0.354545,-0.050909,0.089835,0.111818,0.172397,0.022645,-0.197603,0.024793,0.057851,0.024793,0,0,0,0,0,0,0,0,0,0,0.008333,0,0,0,0,0,0.008333,0,0.008333,0.008333,0,0,0.008333,0,0,0,0,0,0,0,0,0,0,0,0.008333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.8,57.6,42.4,-0.145752,-0.17312,-0.30288,-0.13456,-0.0384,-0.33312,0.19392,0.07784,0.064,0.016,0.04,0.016129,0.008065,0,0.040323,0,0,0,0,0,0.008065,0,0,0,0,0,0,0,0.008065,0.008065,0.008065,0,0.008065,0.008065,0,0,0,0,0.008065,0,0,0.008065,0,0,0,0.008065,0,0.024194,0.008065,0.008065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.273,49.495,50.505,-0.088758,-0.007172,-0.20798,0.043838,-0.027576,-0.83697,0.073232,0.285354,0.070707,0.070707,0.020202,0.010204,0,0.020408,0.020408,0,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.273,49.495,50.505,-0.088758,-0.007172,-0.20798,0.043838,-0.027576,-0.83697,0.073232,0.285354,0.070707,0.070707,0.020202,0.010204,0,0.020408,0.020408,0,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.127,48.101,51.899,0.173494,-0.122278,0.118734,-0.02962,-0.002785,-0.393418,-0.180886,0.051772,0.075949,0.037975,0.075949,0,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0,0.012821,0,0,0.025641,0,0,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,1
10.127,48.101,51.899,0.173494,-0.122278,0.118734,-0.02962,-0.002785,-0.393418,-0.180886,0.051772,0.075949,0.037975,0.075949,0,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0,0.012821,0,0,0.025641,0,0,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,1
10.127,48.101,51.899,0.173494,-0.122278,0.118734,-0.02962,-0.002785,-0.393418,-0.180886,0.051772,0.075949,0.037975,0.075949,0,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0,0.012821,0,0,0.025641,0,0,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,1
25.993,57.22,42.78,-0.081608,-0.104116,-0.05287,0.060325,0.002762,-0.318845,0.046227,-0.126661,0.043321,0.059567,0.070397,0.005425,0.001808,0,0.005425,0.003617,0,0.001808,0,0,0,0.001808,0.003617,0.001808,0,0,0.007233,0.001808,0.001808,0.005425,0.001808,0,0.009042,0.001808,0.001808,0,0.007233,0.003617,0.001808,0.003617,0.003617,0,0,0.001808,0,0.001808,0,0.005425,0.005425,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001812,0.001812,0,0,0,0,0,0,0,0,0,0.001812,0,0,0,0,0,0,0,0,0,0,0,0,0.001812,0,0,0.001812,0,0,0,0,0,0,0,0.001812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001812,0,0,0,0,0,0,0,0.001812,0,0.001812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001812,0,0,0,0,0,0,0,0,0,0,1
